CP5_alpha_power,CP5_delta_power,CP5_spectral_edge,CP5_spectral_entropy,CP6_alpha_power,CP6_delta_power,CP6_spectral_edge,CP6_spectral_entropy,F7_alpha_power,F7_delta_power,F7_spectral_edge,F7_spectral_entropy,F8_alpha_power,F8_delta_power,F8_spectral_edge,F8_spectral_entropy,FC5_alpha_power,FC5_delta_power,FC5_spectral_edge,FC5_spectral_entropy,FC6_alpha_power,FC6_delta_power,FC6_spectral_edge,FC6_spectral_entropy,P7_alpha_power,P7_delta_power,P7_spectral_edge,P7_spectral_entropy,P8_alpha_power,P8_delta_power,P8_spectral_edge,P8_spectral_entropy,T7_alpha_power,T7_delta_power,T7_spectral_edge,T7_spectral_entropy,T8_alpha_power,T8_delta_power,T8_spectral_edge,T8_spectral_entropy,label
1.8862937539131668e-08,6.234632591300475e-12,6.027839310259768e-12,1.124545763426269e-07,1.169668779141735e-12,1.0231072981809088e-07,6.963520446458421e-10,3.355264088411651e-12,2.2617831866882154e-12,2.551291291746723e-12,8.555088774599254e-07,2.1008598413550788e-11,7.549383955020561e-11,1.9915518984079543e-06,2.02092397862733e-11,3.595368688270901e-06,7.969268275793345e-09,1.4273375842260255e-11,2.5374048653038497e-11,9.361701636822451e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.427504400313832e-05,1.112555732699937e-08,1.2281170659408599e-08,0.00010922082632675316,2.5805719503627383e-09,0.0001568513322299507,7.112489465941546e-07,3.53185888915869e-09,3.5684254920162414e-09,2.7595358497973417e-09,1.0
3.0876288369560653e-09,9.326535309164407e-12,8.033387373799304e-12,1.0874394700509087e-09,9.49652409206982e-13,6.505182683446907e-09,3.863692935488397e-10,5.871705795343168e-12,3.4276874249094246e-12,6.463610170032947e-12,3.535485405671751e-08,1.697615114853735e-11,2.8055592343013795e-11,1.8373454144502257e-08,3.6072915778704373e-12,1.070022322467894e-07,2.866125861926629e-09,1.1668425934387946e-11,7.248758735682441e-12,7.320290965172184e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8560228943079173e-06,1.6962812872130594e-08,9.178392260991663e-09,1.4971110914797935e-06,9.989934694868509e-10,7.456920987370196e-06,3.233702016749897e-07,3.964693182984958e-09,2.3382168110785553e-09,3.493816322792884e-09,1.0
3.623625628033904e-09,1.0685688131077343e-11,2.200728462119513e-11,3.5130274205720374e-10,1.1949663432688673e-12,3.1594244328120397e-09,4.2298924493241847e-10,7.761573782540671e-12,4.525712858357104e-12,8.754089198150766e-12,5.9202315100393754e-08,2.3216607729737364e-11,2.4893136474081605e-10,3.183644016301317e-09,7.617279233180119e-12,4.482654230000523e-08,1.0604530107494864e-08,2.4179280735997652e-11,9.039585971641666e-12,1.2590498154835142e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.508315545285538e-06,1.953162276986468e-08,2.927725213265797e-08,3.1589804727182206e-07,1.4546624510368469e-09,3.2509651368946646e-06,8.049437743000019e-07,5.459259049694591e-09,2.7578164387004022e-09,4.320821261132434e-09,1.0
9.743868329700877e-09,6.7642517851048325e-12,3.479799740829691e-11,4.16718804516164e-10,9.149937044487512e-13,4.672080095528772e-09,7.636324742391987e-10,5.2025276528925705e-12,3.06220107960819e-12,5.602460219405226e-12,1.5681248751865022e-07,3.203476785544307e-11,4.6193195360968584e-10,4.838692700023463e-09,1.0655581427106512e-11,8.502632098020398e-08,1.80358685962623e-08,3.989143116888247e-11,1.3980402744489857e-11,1.9438197315980764e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833897160439375e-05,1.1248852496016723e-08,4.6508233825891845e-08,4.632737174136618e-07,1.415391182947291e-09,5.970465061868692e-06,1.3392381259009775e-06,5.54052008920966e-09,2.4594628519774234e-09,3.51280500765868e-09,1.0
8.432732809465047e-09,5.0022070019347026e-12,2.6367404927115872e-11,3.030082291073418e-10,7.886352736849265e-13,3.4739218085388557e-09,1.5783569346800705e-09,7.135606652123681e-12,1.9170096107865975e-12,3.1464471473354535e-12,1.4920033043199736e-07,3.399889329613517e-11,4.936393768812706e-10,5.7573511933159846e-09,1.488165351633465e-11,7.971606773188126e-08,9.915329761981963e-08,4.205407087188016e-10,3.369000457594866e-11,2.158178183257425e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520064713567973e-05,1.077665850894353e-08,4.932178290110003e-08,4.726904221361427e-07,1.798707665576093e-09,5.228949928131964e-06,5.610422080573284e-06,3.1426660895688344e-08,3.925948447442458e-09,3.5251400186752605e-09,1.0
2.137510262316674e-09,4.508759855442741e-12,2.9013826066762054e-11,4.21500060225053e-10,7.270116810782359e-13,2.3316879452081423e-09,1.9994967194438636e-09,5.4846407653802025e-12,1.6823417396561227e-12,2.212484355972278e-12,4.9767562536381535e-08,3.707955768917191e-11,4.845821058699201e-10,7.324923236241312e-09,1.2277408297347715e-11,1.1288465000763174e-07,1.066745703557983e-07,3.603478186267103e-10,3.084738935955794e-11,2.085848784856213e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.287383844347352e-06,1.059045223878133e-08,4.9781771979614765e-08,5.92760541993235e-07,1.6151426100595588e-09,6.7466618845297415e-06,6.574929605462171e-06,3.022602280827855e-08,3.6878484270114127e-09,3.4839999756130975e-09,1.0
5.60747582431228e-10,3.5840111634224014e-12,1.2134312066512862e-11,3.625916087539648e-10,7.350925326474536e-13,1.4845025515261608e-09,9.085192898768819e-10,3.293850652664352e-12,1.693643933873668e-12,2.2859385567080016e-12,1.2056175817019652e-08,3.124245892794109e-11,2.1669148314548242e-10,5.281089313264122e-09,4.686075545913712e-12,9.354317817506542e-08,8.549830452646361e-09,4.495729729394662e-11,9.659453023052525e-12,1.3569677591166885e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.217908566748449e-07,7.397682142753115e-09,2.3114929078873696e-08,4.6838737317894304e-07,8.779180091888942e-10,5.766873207588245e-06,8.027909682584774e-07,5.71374860819445e-09,1.866685273794389e-09,2.6214585986012464e-09,1.0
7.011277273975869e-09,3.658601421138041e-12,1.5516358645691602e-11,7.026787938422797e-10,4.629250437216556e-10,3.2078338639947814e-09,2.0579648060015093e-09,5.61409696818121e-12,2.3429339999194625e-12,4.4713728663639955e-12,6.857200661862617e-08,2.3001758122858627e-11,2.7535230189735633e-10,1.1077824080058866e-08,9.400410393390989e-10,3.5062604754033165e-07,4.217364512892163e-08,1.1036378792220892e-10,1.2022060402868791e-11,1.6055114690239212e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.404835696712799e-06,6.462078458458845e-09,2.709774093269559e-08,9.485191700725182e-07,1.6773547500633955e-07,1.9308535133811536e-05,3.447209034160655e-06,1.156105418239508e-08,2.058725527760626e-09,2.915349648502576e-09,1.0
8.855354894245604e-08,8.058818384392642e-12,1.701433354418668e-11,4.1993882785793693e-07,2.5299773745159603e-10,3.467250447316262e-08,2.180219817039121e-09,7.097146393399576e-12,3.2756119595886715e-12,5.914231705792031e-12,1.9456082029555895e-06,2.741411773272653e-11,2.829987853619719e-10,4.598366968401164e-07,7.239435160883479e-10,2.9392310333574487e-06,5.0233823101622306e-08,1.1862817738227116e-10,1.7337071632315408e-11,2.0685943989641126e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010443692732348456,1.290301760957829e-08,3.284010776021213e-08,8.526775213040826e-05,1.0522457768996845e-07,0.00013825220941009783,3.670004678633906e-06,1.2870213534431404e-08,2.8530764939586466e-09,3.853417420358395e-09,1.0
7.15347852492443e-08,1.0581706918775743e-11,1.3274861309814748e-11,4.973084740243265e-07,2.561696828674618e-10,3.593444638336889e-08,5.313683250407187e-10,5.510325840935142e-12,3.5149712413914084e-12,6.243548405597384e-12,2.11480094872371e-06,2.945210019141269e-11,1.2575060854085395e-10,5.303821796299519e-07,5.1906594302466074e-09,2.9487735406768456e-06,4.0584977968505335e-09,4.311698689682519e-11,1.742746209108644e-11,1.5226848918404906e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001098169349561497,1.829023286702327e-08,1.878465933004004e-08,9.812634265589596e-05,4.0176451884953714e-07,0.00013752595883811318,4.1118996933480016e-07,6.437384586486676e-09,3.121139066355306e-09,3.935620489074491e-09,1.0
3.745659032064731e-09,8.043137798856685e-12,1.1614920578494202e-11,3.1978406980376593e-08,1.708316477094368e-10,2.1342773336987133e-08,3.507853492996086e-10,4.79127768862962e-12,3.6394820240446845e-12,5.212957108632531e-12,4.5451473456431244e-07,2.3251980026236104e-11,1.015578536032469e-10,8.098260251826163e-07,4.200281614430164e-09,3.6961245083884725e-07,3.883406162451558e-09,4.070352391543592e-11,8.823829068567035e-11,1.922126825265583e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3304369440932865e-05,1.4180644783125822e-08,1.506943120065008e-08,4.806912412215017e-05,3.314763696769641e-07,2.3524917073573677e-05,3.83734239725618e-07,5.6942565226736255e-09,8.690274643581017e-09,3.650665716834801e-09,1.0
2.7071720192303616e-09,6.2232757977907845e-12,6.373228050109594e-12,4.954041175988596e-08,1.0205714476354935e-12,2.3017865091035728e-08,3.1417883402981633e-10,4.9161385176642825e-12,3.796373948377977e-12,3.729321268477044e-12,1.4863575290483234e-07,2.064596056407235e-11,4.78900156938677e-11,7.490553549120546e-07,7.0372785804249195e-12,3.04219867716494e-07,3.5516391676673434e-09,4.7474088439924674e-11,1.038719062040827e-10,1.8991266943890476e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.132810109123765e-06,9.757445222039497e-09,8.78073486636861e-09,5.4266323460178826e-05,1.264541271571212e-09,2.0653319485380754e-05,3.3478715750929683e-07,6.274048688960901e-09,9.040645433179165e-09,3.316081155716913e-09,1.0
1.5086554318850809e-09,6.815654048616326e-12,7.771660265543013e-12,6.512440389392816e-10,9.1115272954183e-13,4.943320854008407e-09,2.8287300687451263e-10,4.6256712960655275e-12,2.4143779620398175e-12,3.598457156719076e-12,3.9250165770724596e-08,2.1918883166342805e-11,6.183518031644234e-11,4.623672920296624e-09,5.859402661945994e-12,2.4886906405821763e-08,1.876206477444179e-09,4.460270038066196e-11,1.104108612534515e-11,1.361988816207793e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6585323490501155e-06,8.456703621150395e-09,9.453740403039185e-09,4.5924530652544435e-07,1.0696659170540048e-09,2.1802531897741416e-06,2.2017544582144135e-07,5.613994754004463e-09,2.087643383456913e-09,2.6494705005058665e-09,1.0
6.554389706608826e-10,5.771535884100882e-12,1.3802620625354906e-11,4.814959699194737e-10,8.622215987613585e-13,4.045044155943827e-09,3.068469004087325e-10,3.5614695926585442e-12,2.315230803408296e-12,3.260492067489658e-12,1.7922080896590084e-08,2.3134935460698967e-11,2.735901119840857e-10,2.3192944259147277e-09,5.103225001258682e-12,5.4257421155919806e-08,3.199355517328079e-09,1.1953019664150247e-11,8.536352518527589e-12,1.1088233058635701e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2623301833225396e-06,1.1056987302327897e-08,2.8802297360363822e-08,2.7132759753429647e-07,1.0187339341136056e-09,3.492343602251097e-06,2.8949300883034294e-07,3.0224394140574415e-09,2.059635170524581e-09,2.66996022031978e-09,1.0
1.2641506428822792e-09,7.0421406655154216e-12,5.2149474053883924e-11,1.0426312331408369e-09,1.2674400032387856e-12,9.098144628239509e-09,3.405912753923067e-10,5.5312664507099545e-12,3.206313996942977e-12,5.154867792325969e-12,1.144983109041941e-08,4.379281225589187e-11,1.3712068389029644e-09,5.5393748625057826e-09,1.298139756578958e-11,9.467723724646425e-08,4.568902998782448e-09,1.6925151583398232e-10,2.8723250993978156e-11,7.41350157472892e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0225441762840433e-06,1.475733821940519e-08,1.1623949371471213e-07,6.31546950376877e-07,1.867195024495209e-09,6.526437134419665e-06,4.130891862416535e-07,1.4548362525761856e-08,3.848974601412502e-09,7.752264093047782e-09,1.0
2.5824307912752806e-09,6.9315638122382456e-12,7.091651218103556e-11,1.5589815672791983e-09,1.7812672401489229e-12,1.7375929870389775e-08,3.658214868099791e-10,8.808496101967597e-12,5.945898170935006e-12,1.0595747786313691e-11,3.220567715427155e-08,6.465960864032901e-11,1.3129393278944654e-09,1.923885199006618e-08,1.25017483283466e-11,1.6782113815910495e-07,4.010943169311964e-09,1.7361632304722327e-10,2.7068992468435004e-11,7.019835913380872e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525931288077572e-06,1.2685487221510907e-08,1.0440495802239844e-07,1.5670031147409383e-06,1.8360811704878204e-09,1.140144550209971e-05,3.783750423088297e-07,1.5325768362892244e-08,3.7863067813448125e-09,7.756685275938223e-09,1.0
2.435878930179133e-09,4.951239243236559e-12,2.387630085482068e-11,1.1213239352785703e-09,1.3846545206455528e-12,1.110480945492351e-08,2.7318086031057286e-10,7.83932571883891e-12,5.118258915571912e-12,9.556083106727277e-12,5.649941608042608e-08,7.256934650507701e-11,2.6667138318096944e-10,2.5506289476796295e-08,7.753179393276258e-12,2.48416135583234e-07,2.0044626822699733e-09,3.456994222796055e-11,1.6890639452822694e-11,2.0276280241944653e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7892616380051443e-06,8.829618573376604e-09,2.9394686338522146e-08,1.9254456631143642e-06,1.259638717989459e-09,1.5399457762696333e-05,2.188610108903428e-07,5.592519840841027e-09,2.8341478246614394e-09,3.769638507146548e-09,1.0
6.990815986402436e-07,3.132966888584157e-12,2.015821994956292e-10,3.2075551208603007e-09,7.668035700209583e-13,3.6731861256191263e-07,4.1705472234372554e-09,1.2536555409058217e-11,1.8261388582324515e-12,3.1553624905848164e-12,3.271202610261465e-05,6.841140041906163e-11,4.684104428567163e-09,5.310644289736322e-07,1.0230007613028002e-11,3.60698751269012e-05,3.029711570433327e-08,6.535574188862641e-10,2.4882263446074787e-11,5.028321539136558e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013751125301697984,8.2032582750477e-09,3.666624225067522e-07,2.7819992763194232e-05,1.3047138249598056e-09,0.0013012187609381775,2.6213283280474652e-06,5.040562495023018e-08,3.0197024866412765e-09,5.445943213176747e-09,1.0
9.342692194046898e-07,2.842383825494052e-12,1.159581108913975e-10,4.1673948649062474e-09,1.111284028914127e-12,5.271220971724395e-07,4.556065322362756e-09,1.3053552114497332e-11,1.2073064099064557e-12,1.783461952567522e-12,3.06576965121436e-05,4.830049978518518e-11,4.718155474233397e-09,5.77614564372676e-07,3.8844159640455926e-11,3.9169440932220725e-05,2.5444444012530587e-08,6.645929025519263e-10,2.0068321954813507e-11,4.806651125412465e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014846108309167902,6.584698362611436e-09,3.3194515977668535e-07,2.851380413325234e-05,3.742974003380462e-09,0.0016412808662086252,2.4248375206746683e-06,5.225665326444088e-08,2.3538303929249167e-09,4.7122412519687794e-09,1.0
1.894490485526962e-07,2.8554614513535244e-12,9.00970443299248e-12,3.5572859331348847e-09,8.720883442467066e-12,9.25640286316783e-07,2.7809269629431843e-10,3.3179179357786372e-12,1.5530486316469176e-12,1.8269383512698347e-12,3.015210581026191e-06,3.536082556299666e-11,1.3083688815359275e-10,3.105135045783219e-07,2.1437130556104272e-10,7.560986248205962e-05,2.2174596467542237e-09,3.317355605229215e-11,1.671735236828893e-11,2.0709190567680835e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018835388387656343,5.185366088168688e-09,1.481508585049691e-08,1.774233231021424e-05,2.1541172447303593e-08,0.002876157285175554,2.4016507432830524e-07,4.378869660220341e-09,2.169809454153173e-09,2.7258618765330073e-09,1.0
