CP5_alpha_power,CP5_delta_power,CP5_spectral_edge,CP5_spectral_entropy,CP6_alpha_power,CP6_delta_power,CP6_spectral_edge,CP6_spectral_entropy,F7_alpha_power,F7_delta_power,F7_spectral_edge,F7_spectral_entropy,F8_alpha_power,F8_delta_power,F8_spectral_edge,F8_spectral_entropy,FC5_alpha_power,FC5_delta_power,FC5_spectral_edge,FC5_spectral_entropy,FC6_alpha_power,FC6_delta_power,FC6_spectral_edge,FC6_spectral_entropy,P7_alpha_power,P7_delta_power,P7_spectral_edge,P7_spectral_entropy,P8_alpha_power,P8_delta_power,P8_spectral_edge,P8_spectral_entropy,T7_alpha_power,T7_delta_power,T7_spectral_edge,T7_spectral_entropy,T8_alpha_power,T8_delta_power,T8_spectral_edge,T8_spectral_entropy,label
9.427202638868274e-12,1.4760580784542856e-11,8.005924430228885e-12,7.578367894238887e-12,7.84347780157262e-12,1.5461378451535725e-11,1.3324983588425233e-11,1.501206536406128e-11,9.098230846181538e-12,8.431463497151966e-12,7.857863234988723e-11,1.193364330075054e-10,3.47172291720931e-11,3.796459371585177e-11,5.875722260347595e-11,1.5069551807356406e-10,2.0380336851917217e-10,3.447336726739182e-10,3.813470912149101e-11,4.361262949023234e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857786220207462e-08,1.584110350653589e-08,7.46366929685857e-09,7.628793202331827e-09,8.79751202389968e-09,1.804815356427916e-08,2.1312275855259345e-08,3.319716354015444e-08,7.881239283000585e-09,8.271431925977775e-09,1.0
3.9805257798007796e-12,7.500326443341998e-12,3.1035387733861727e-12,2.4864617415610982e-12,3.300249692328496e-12,1.1691841971089063e-11,6.477011739756661e-12,8.14405670353166e-12,4.046068943411842e-12,3.427911503379903e-12,5.110361244232916e-11,8.603887256295924e-11,2.6775324946196088e-11,2.8304557050989606e-11,3.504460705980276e-11,1.3466914411446058e-10,1.314606471851885e-10,2.742277135555817e-10,3.136875253527378e-11,3.53750778283301e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.206933491793262e-09,9.00903265257308e-09,3.0796347401522286e-09,3.1747455450674656e-09,3.8305343125194416e-09,1.4155847175296605e-08,1.1628449006870841e-08,2.166163707473743e-08,3.6140493716180007e-09,3.964258294895737e-09,1.0
4.5518659487655284e-12,5.276478058763151e-12,2.725015634950178e-12,3.2707811519331754e-12,3.3264719394971912e-12,3.6122015466416116e-12,5.49775637911255e-12,6.443597772751199e-12,3.86016223023941e-12,4.7570843614142744e-12,4.4391733149780786e-11,4.0851555739107945e-11,2.5478115903964845e-11,2.656907779339008e-11,3.492058742881224e-11,3.052994212501277e-11,5.787281798983737e-11,3.965618572230253e-11,2.877031233878677e-11,3.244492641150566e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.648785972865236e-09,4.456967934262259e-09,2.870950547545982e-09,2.9910334946410984e-09,3.6911479545032356e-09,3.400892962649832e-09,5.9141385740539585e-09,4.6699826535027146e-09,3.320994590002777e-09,3.7239510768069844e-09,1.0
5.746378538712075e-12,5.7744316191444084e-12,2.6167026513472295e-12,3.4037794721340332e-12,3.880921036875822e-12,3.989805155729044e-12,6.7294195007632526e-12,7.144868318604198e-12,4.489569451626644e-12,5.025731754719073e-12,4.067881559322985e-11,3.822140607976175e-11,2.656356693496902e-11,2.6229997756158666e-11,3.3998487361007454e-11,2.913200908282905e-11,4.3017983449227595e-11,3.587778453022488e-11,2.9164450330372734e-11,2.9561713571553847e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.645678325306227e-09,4.532373481872782e-09,3.024974980566229e-09,3.0239446694233762e-09,3.7917728997449965e-09,3.4161503415540895e-09,5.021892861669987e-09,4.605617811189592e-09,3.5336800651513975e-09,3.6069212639444157e-09,1.0
5.185151466806684e-12,5.780740094360672e-12,2.7992668878304214e-12,3.8588522059499755e-12,4.0062292842175276e-12,3.989700598380114e-12,6.27272303022611e-12,8.131483671892838e-12,4.2505112994786615e-12,4.813314603126147e-12,4.781587992931495e-11,4.5264905183755234e-11,3.007544197854362e-11,3.04472809264305e-11,3.64492843176547e-11,3.160982949922326e-11,7.069523620442023e-11,5.216644333695579e-11,3.38323004710651e-11,3.473412676223007e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101318402218479e-09,5.0610508616893494e-09,3.2084502337558595e-09,3.337557608162605e-09,3.89791131436512e-09,3.532349502462302e-09,7.30358599931134e-09,6.108554632651611e-09,3.753456340457508e-09,3.90732045179961e-09,1.0
1.4974961814654892e-09,1.4884514670385957e-09,1.481587268579199e-09,1.4553239318308611e-09,1.4929288362396518e-09,1.4610043657305743e-09,1.4938435029713504e-09,1.4604331472473512e-09,1.4883518913874442e-09,1.4506877232944373e-09,7.444276401503836e-08,7.754576926944495e-08,7.697828054039749e-08,7.679162689105301e-08,7.733500059458354e-08,7.752174941615037e-08,7.154712112793534e-08,7.574001891039403e-08,7.680572267683771e-08,7.672205591071493e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647017984396544e-06,4.764224985558426e-06,4.744892640631995e-06,4.7372939662859014e-06,4.769911490679106e-06,4.778813683159922e-06,4.493264804876467e-06,4.6891585894828075e-06,4.743729781318112e-06,4.737483000795458e-06,1.0
1.278607276763897e-09,1.27104025877394e-09,1.2663549288874984e-09,1.2532186315137432e-09,1.2699383395566406e-09,1.2533918137389028e-09,1.269313799891828e-09,1.2514006960461342e-09,1.2729579004430277e-09,1.2525254611491698e-09,8.154517969346616e-08,8.525828193004882e-08,8.418296366384927e-08,8.401951800769485e-08,8.484582006966747e-08,8.479901843483217e-08,7.799932903176551e-08,8.26652685391173e-08,8.397649774174227e-08,8.390518973742996e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.278207346598784e-06,5.429404997869123e-06,5.408328194281903e-06,5.403925825097121e-06,5.441006130640788e-06,5.448517615609111e-06,5.076235929617047e-06,5.3180397276820804e-06,5.400374918017896e-06,5.393838320344125e-06,1.0
2.7291344043936894e-11,2.6889772009392572e-11,2.6070698791919056e-11,2.5363357034590528e-11,2.598583224682026e-11,2.596783289667045e-11,3.002934777845321e-11,2.6424710414081686e-11,2.6268276891789435e-11,2.5725221470245317e-11,4.825918811915776e-10,3.72194983078431e-10,3.2756526701301235e-10,3.2865791135959467e-10,3.7225098960558343e-10,3.3233475905673796e-10,5.434749451505419e-10,3.3445703468806065e-10,3.3067664817744236e-10,3.3254201623217543e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3622174950690776e-08,3.707797994644204e-08,3.349043325609101e-08,3.3373989490290216e-08,3.688182465566144e-08,3.393938907057641e-08,5.045765991228773e-08,3.314393931801074e-08,3.378345168071184e-08,3.3892316565546976e-08,1.0
4.4281667512915014e-11,4.553506249450532e-11,4.397366421870553e-11,4.3713035354894356e-11,4.3187319250824896e-11,4.3892771378436914e-11,4.617128928122621e-11,4.395761724056735e-11,4.382448070355356e-11,4.4092959266656775e-11,5.662636862460964e-10,5.285646833634358e-10,5.287952636886709e-10,5.302683464270588e-10,5.393382959613373e-10,5.316710834498352e-10,6.393507223389994e-10,4.983581819971371e-10,5.245871978538076e-10,5.244644319036544e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79832776596475e-08,5.5304296256686405e-08,5.5320132488015244e-08,5.5643215412340764e-08,5.608097772638041e-08,5.5714840951562446e-08,6.255495170852878e-08,5.306483178031977e-08,5.5150188878075124e-08,5.532895988394033e-08,1.0
6.536526864204222e-11,6.325146955439628e-11,6.511886959682932e-11,6.313690341326666e-11,6.403277051736047e-11,6.284329751805748e-11,6.628958418924543e-11,6.666665170593871e-11,6.508920066956603e-11,6.449516549457419e-11,6.237272100291364e-10,6.207155737325865e-10,6.750452953603334e-10,6.08273899031792e-10,6.739052666795421e-10,6.086433804364327e-10,5.487289903723423e-10,6.192679186937443e-10,6.220756924706637e-10,6.189120281012885e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.175739634128016e-08,8.127259209618597e-08,8.450362121333261e-08,8.036497762190917e-08,8.442073122020677e-08,8.023402801561103e-08,7.656949628252253e-08,8.199208860583223e-08,8.147336149979844e-08,8.142869603163797e-08,1.0
7.178277398433251e-11,7.01672250565307e-11,6.880854070118821e-11,6.690530282603017e-11,6.81316558684673e-11,6.695302775755298e-11,7.317393910741687e-11,7.320185325887669e-11,7.079354263327263e-11,6.95429072167645e-11,5.740256763232817e-10,6.130316317953322e-10,6.078805741689779e-10,5.493134888761784e-10,6.376278367941116e-10,5.517279697957122e-10,5.460586540093269e-10,5.983641054780131e-10,5.61207815238274e-10,5.65748627300821e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.835042953402525e-08,7.973967385176674e-08,8.00829096355088e-08,7.62465522916443e-08,8.160550640139136e-08,7.624171693908762e-08,7.525627034171559e-08,7.994000548818574e-08,7.749323797766739e-08,7.771247480704746e-08,1.0
1.4362154494431429e-11,1.386190612093458e-11,1.1289289046303852e-11,1.1359939152829125e-11,1.2214443114586188e-11,1.189638324563537e-11,1.5165318411460216e-11,1.496589687689566e-11,1.3292018863467755e-11,1.2811096257313837e-11,2.1397629891489496e-10,2.107187139899936e-10,2.0678744492858739e-10,2.0547947387071324e-10,2.0918028477273293e-10,2.0652538604497197e-10,2.0089040738652509e-10,2.1395035970681552e-10,2.0981929936366457e-10,2.106630808573724e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.134342643716531e-08,2.1171390008769944e-08,2.0243530986587513e-08,2.039130535940037e-08,2.054557813232887e-08,2.056824639086779e-08,2.0386352609460846e-08,2.161322264071557e-08,2.0758486493600217e-08,2.1023574154676313e-08,1.0
1.9755997180397585e-11,2.0834225212617804e-11,1.7863251796278708e-11,1.757332718580727e-11,1.830062545938673e-11,2.2873615799730883e-11,2.0667297182581846e-11,2.137986108426188e-11,1.8786624481305887e-11,2.0471948867946107e-11,1.5088786461754e-10,1.5136655560292274e-10,1.4489169397994352e-10,1.455996508346371e-10,1.487250427960474e-10,1.472467548944545e-10,1.4638427716625097e-10,1.5393973232890013e-10,1.4744585428880116e-10,1.5024946140699612e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992896437734633e-08,2.0140921843306955e-08,1.902068830073413e-08,2.1947944193119612e-08,1.9333084155799067e-08,2.0371546572922643e-08,1.9841395606633935e-08,2.0506893998806387e-08,1.9430624016971694e-08,1.9939216934355374e-08,1.0
2.8431335551048612e-11,3.241760251338546e-11,2.6900419592711106e-11,2.3101280317763014e-11,2.676056398194144e-11,3.586636876693238e-11,3.007166146076265e-11,3.388590287990858e-11,2.7363669247285778e-11,3.3351317738503624e-11,1.243016765059336e-10,1.4623081238030262e-10,1.0671918346818082e-10,1.1527426241037813e-10,1.331924453743499e-10,1.1157394032770294e-10,1.5285435893037777e-10,1.435773328193048e-10,1.0946414428667357e-10,1.1531354959221038e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9552906541934373e-08,2.2492877822525805e-08,1.790165047701464e-08,2.0855809935100535e-08,1.9567671937103163e-08,2.008939953577363e-08,2.1786892626548144e-08,2.2821276246573586e-08,1.8306769421200794e-08,2.0127870775769125e-08,1.0
