CP5_alpha_power,CP5_delta_power,CP5_spectral_edge,CP5_spectral_entropy,CP6_alpha_power,CP6_delta_power,CP6_spectral_edge,CP6_spectral_entropy,F7_alpha_power,F7_delta_power,F7_spectral_edge,F7_spectral_entropy,F8_alpha_power,F8_delta_power,F8_spectral_edge,F8_spectral_entropy,FC5_alpha_power,FC5_delta_power,FC5_spectral_edge,FC5_spectral_entropy,FC6_alpha_power,FC6_delta_power,FC6_spectral_edge,FC6_spectral_entropy,P7_alpha_power,P7_delta_power,P7_spectral_edge,P7_spectral_entropy,P8_alpha_power,P8_delta_power,P8_spectral_edge,P8_spectral_entropy,T7_alpha_power,T7_delta_power,T7_spectral_edge,T7_spectral_entropy,T8_alpha_power,T8_delta_power,T8_spectral_edge,T8_spectral_entropy,label
1.6231106964544707e-11,1.4056413506024286e-11,8.603979612381221e-12,8.36108073888267e-12,3.1859819703784487e-12,3.968754944394299e-12,1.692888864399811e-11,1.712610642129297e-11,1.3658980310000373e-11,1.2210067485324507e-11,3.8265143501666335e-11,6.464331654924345e-11,5.56677636261512e-11,7.377868427600692e-11,1.9946728999258147e-11,1.8334531417823918e-11,4.001701804018757e-11,7.549772173324503e-11,3.6114034495744696e-11,4.865904417300315e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600732511431897e-09,6.884201318398226e-09,6.374533839854207e-09,7.440295160078046e-09,2.4441606115660642e-09,2.3186480291508455e-09,5.826126993783684e-09,8.09917002690834e-09,5.190306924160029e-09,5.842776167273093e-09,1.0
1.3318346129880524e-11,1.191418969273122e-11,8.370740670274596e-12,7.755330404373146e-12,2.9867760529837544e-12,3.677721734491449e-12,1.3857607606379567e-11,1.42995179900245e-11,1.1453281480147375e-11,1.0437880970714607e-11,6.436000907927673e-11,7.590917753667623e-11,5.666991933048852e-11,8.102275863009154e-11,2.1119004199939377e-11,2.1818723623648126e-11,6.928058617729508e-11,8.781641535162263e-11,3.5062577740391176e-11,6.666697273408073e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921984453659241e-09,7.265501526416433e-09,6.445187028592897e-09,8.066535361191206e-09,2.5754117847428365e-09,2.5576630913868783e-09,7.352479209930374e-09,8.402873881370297e-09,4.829242816927157e-09,6.908360549846851e-09,1.0
1.380208426497763e-11,1.185690361096974e-11,1.013173658210594e-11,8.331882092155317e-12,3.3623901715870547e-12,3.826009013825605e-12,1.448378030329165e-11,1.4213378008610637e-11,1.1723191654568039e-11,1.0876069128269322e-11,7.111523410445235e-11,4.3825627521641253e-11,6.431426709247923e-11,6.705766524103297e-11,2.429599560133398e-11,2.148428328899347e-11,7.78246907789738e-11,4.919587571895773e-11,4.6141024917808296e-11,5.899725826263606e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.372667663029577e-09,5.22353672116737e-09,7.257316271213614e-09,7.0782225703178e-09,2.770343007005096e-09,2.533534627883767e-09,7.925349229261622e-09,5.974312641592722e-09,5.531813369832883e-09,6.377966979073168e-09,1.0
1.606126195997499e-11,1.2832809922147938e-11,9.05439624915575e-12,8.01057499585705e-12,3.0684453112483465e-12,3.6617747352969805e-12,1.6881049001195727e-11,1.54124932471901e-11,1.2224468747669038e-11,1.070891336646911e-11,4.861161031088316e-11,3.4337858107050185e-11,5.2716300079728084e-11,7.007625037771626e-11,2.071609046148754e-11,1.824372788071829e-11,5.059729602851887e-11,3.906002192349536e-11,4.324533129881229e-11,3.801976131403905e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.175957672862591e-09,4.7540340061005555e-09,6.160260648767812e-09,7.132085243635556e-09,2.499229328269178e-09,2.276318225827803e-09,6.450964333962583e-09,5.496015568448216e-09,5.449508860482883e-09,4.834226396212623e-09,1.0
1.534510935291648e-11,1.2624049721566892e-11,1.0890262921178894e-11,7.973364504437289e-12,3.266835206099457e-12,3.549549918482646e-12,1.619601016202163e-11,1.511386210866364e-11,1.2277494179625745e-11,1.0405902986722392e-11,3.890770232930311e-11,2.995894861047706e-11,9.64962915536032e-11,7.231466858161298e-11,2.1835989890483672e-11,1.7400256126195965e-11,4.056875028854903e-11,3.545851414912877e-11,3.8544899733753937e-11,3.3050097556956975e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5462143640004225e-09,4.445109985320024e-09,9.604669441927904e-09,7.268591615067721e-09,2.685437166067082e-09,2.236270171168415e-09,5.787437150883815e-09,5.214291226087834e-09,5.1724271452925156e-09,4.536535905924203e-09,1.0
1.4681406942191122e-11,1.3414043927669741e-11,1.0683253998426732e-11,9.151419270600758e-12,3.485173528975211e-12,3.94175471821567e-12,1.5501916630735323e-11,1.5866165958303634e-11,1.2524410644600442e-11,1.1702666826647285e-11,3.1712040788233396e-11,2.4868184148144648e-11,7.958244290037353e-11,4.765757413592844e-11,2.062181489909587e-11,1.6723918352729017e-11,3.298258520905254e-11,2.8547236276716884e-11,3.949600892863293e-11,3.2365941680830206e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.843694005431993e-09,4.024666748783277e-09,8.780069412530834e-09,5.608249303359152e-09,2.616458777171935e-09,2.1666438894644548e-09,5.0575225305387e-09,4.647431461688959e-09,5.2594599736774085e-09,4.429332529255164e-09,1.0
1.6008981140021074e-11,1.4223406528415682e-11,9.533437934729856e-12,9.34748284036812e-12,3.3580024040083426e-12,3.924585182435912e-12,1.6827472357786967e-11,1.6836180584129324e-11,1.2897571119655323e-11,1.2024588434896393e-11,3.3991829268435314e-11,2.466739372345474e-11,6.007525185004925e-11,4.8054498040974834e-11,2.3003517276400598e-11,1.638500824513526e-11,3.500220233666328e-11,2.8589335019627328e-11,4.402075638980235e-11,3.1890433124261234e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22458715936857e-09,4.078256366326285e-09,6.8859351921359695e-09,5.8167745453057295e-09,2.732599777308568e-09,2.203840737014125e-09,5.415307559085346e-09,4.724444301065548e-09,5.74437809195041e-09,4.469685073336771e-09,1.0
1.7668928080519945e-11,1.5738193529150843e-11,1.0688131450884141e-11,9.207781681774696e-12,3.722772595845361e-12,4.218783698419437e-12,1.8510048296684144e-11,1.8757883162228902e-11,1.4381485208986494e-11,1.3131378096900952e-11,4.1458172863250433e-11,3.301857698624198e-11,6.949859709216129e-11,4.930183267861439e-11,2.5599403719779038e-11,1.564418897142046e-11,4.303756828525922e-11,3.926908183399364e-11,4.967335556740122e-11,3.2073911607463245e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742162588687533e-09,4.83738896279095e-09,7.668103867298322e-09,5.797759130513453e-09,2.985207695121509e-09,2.1433041549701585e-09,5.971455074010979e-09,5.683302568965852e-09,6.186679337294805e-09,4.592150344784208e-09,1.0
1.8891657538893618e-11,1.7187770847840572e-11,1.0196782042650886e-11,9.084957493115654e-12,3.705179354531911e-12,4.4964030648180184e-12,1.989794347287213e-11,2.0578197368843946e-11,1.4837979898449548e-11,1.3877736878599546e-11,3.907908134895779e-11,3.4306170589939734e-11,5.880316997771402e-11,4.9209689695059265e-11,2.2353198344964194e-11,1.6336952240936797e-11,4.07807630724102e-11,4.04072689414973e-11,4.5658814885524835e-11,3.4579967542337316e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7362685405646225e-09,5.1463050323076356e-09,6.683149418817655e-09,5.640496881098851e-09,2.6646484950131153e-09,2.1765779930497e-09,5.997412378064492e-09,6.043539948180821e-09,5.861730945625172e-09,4.839605965363838e-09,1.0
1.7430039075092562e-11,1.7485210580193535e-11,9.685954693272167e-12,8.734187289843751e-12,3.5148883131631505e-12,4.2952503626014525e-12,1.8495502515474732e-11,2.0762356819659222e-11,1.2709737941441446e-11,1.3532434189513877e-11,2.049848202025137e-10,3.378522538105733e-11,5.686588616565733e-11,5.036815240635459e-11,2.1705446668866046e-11,1.572916516309169e-11,2.2606322446086504e-10,3.879015926279968e-11,5.550248614737496e-11,3.2466701952591605e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6545205587664877e-08,5.044230189638805e-09,6.65832531779942e-09,5.9294587536690385e-09,2.649552222141484e-09,2.1396580377074867e-09,1.800988974463977e-08,5.854080647113235e-09,6.597405682383117e-09,4.649601892302061e-09,1.0
1.595339901296597e-11,1.6038425285336123e-11,9.069695264713185e-12,8.272047719223768e-12,3.104575029604285e-12,3.690647440685841e-12,1.6824232256638097e-11,1.9095049722630113e-11,1.1907994972123256e-11,1.2189073765235228e-11,2.381857709586707e-10,5.378985197971256e-11,7.700397163652049e-11,5.709144899276236e-11,2.429357512050757e-11,2.1200358907839784e-11,2.636940655653427e-10,5.2986347570101416e-11,5.893992089623183e-11,4.259156137767896e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8381177795549042e-08,6.53103491127712e-09,8.253799635154395e-09,6.4528102923126655e-09,2.8668242107508572e-09,2.5338949161561093e-09,2.0097946982447617e-08,6.841591637972362e-09,6.608176154199994e-09,5.264536799104771e-09,1.0
1.852900677148816e-11,1.578322024158271e-11,9.310378470626794e-12,8.963711849237368e-12,3.422923679512701e-12,3.615889559803268e-12,1.9553495376068855e-11,1.9386098542885758e-11,1.3920949084251886e-11,1.1974447927825075e-11,5.658158246343131e-11,5.274643488377202e-11,7.370060163103679e-11,5.959308920872431e-11,2.418570050097622e-11,2.4306875275623353e-11,6.077708232352275e-11,5.0932602648096e-11,4.585742628471859e-11,5.1037942234288814e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8959010937040315e-09,6.330612311637835e-09,7.691397237091439e-09,6.752942388427327e-09,2.771800241722672e-09,2.791610750063088e-09,7.3330837061591575e-09,6.673323685576746e-09,5.842709008196429e-09,6.017942240524398e-09,1.0
2.1200518248444208e-11,1.6877459837195014e-11,1.1224923129764776e-11,9.463538096830279e-12,4.024463832939044e-12,3.820154200850219e-12,2.2412212669533437e-11,2.0782336127742267e-11,1.6116524135639686e-11,1.3408231200808494e-11,4.007130498484964e-11,4.712891970643878e-11,5.686666728104566e-11,4.989946682844055e-11,2.1691577463571765e-11,1.8718948536098044e-11,4.241503826375935e-11,4.785703083914295e-11,4.2785950985095004e-11,4.3864053993729614e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.124683027324962e-09,6.16549520107181e-09,6.649787348378551e-09,5.979158298824305e-09,2.6370196774049035e-09,2.368565062732122e-09,6.456048405215803e-09,6.718303289251556e-09,5.879736249496176e-09,5.655379324118875e-09,1.0
2.026453792857212e-11,1.6074999559095324e-11,1.0575265590758407e-11,9.519428921138633e-12,4.008554093529835e-12,3.952984514117788e-12,2.132880731098278e-11,1.9610135712823598e-11,1.5986538633560398e-11,1.3605100434301494e-11,4.616820492791318e-11,6.007681082029115e-11,7.226784175797839e-11,5.09718822792547e-11,2.3203715246942138e-11,1.74281337369903e-11,4.9433757473572954e-11,5.992504678866459e-11,4.455751939558227e-11,5.116318046147815e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545971914674777e-09,7.048902831389359e-09,7.768525166042142e-09,5.896272500740577e-09,2.7714766546415046e-09,2.2286582870124594e-09,6.940395338653229e-09,7.460845491995392e-09,6.003506143653742e-09,6.147243156657854e-09,1.0
2.0668942962015668e-11,1.7322099837773227e-11,1.0397216526129653e-11,8.814819358486131e-12,3.926385683757794e-12,3.787562965154732e-12,2.186919276998042e-11,2.129576771631647e-11,1.5654834676969148e-11,1.3910825079162485e-11,1.6679909351961154e-10,5.910923836976973e-11,8.187977579232499e-11,6.183299124664043e-11,3.342712158718294e-11,3.030877969135063e-11,1.8050220392807711e-10,6.295464312335514e-11,3.9452220379848557e-10,2.4118735635697824e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4728003209571132e-08,6.882607215237234e-09,8.65728918390847e-09,6.83937774184536e-09,3.6612650028054965e-09,3.1928640719475056e-09,1.5811770901865257e-08,7.686875698079546e-09,3.3919164126719074e-08,1.9052714771441203e-08,1.0
